username,date,tweet,mentions
vbsingh60,02-06-2020,"@VodafoneIN Â received this message at 3.00 am 02 June, 20â²
I have not subscribed to any roaming forget about international roaming. Why are you resorting to extortion? Pl credit the amount in my account.
This is something fishy and unacceptable.  pic.t",['vodafonein']
memetelligent,02-06-2020,@VodafoneIN  apologizing after deducting Rs 99  https://twitter.com/tweetchor11_/status/1267728533217882112Â â¦,['vodafonein']
tulika32488910,02-06-2020,"What app is that?And it is still not going to resolve my issue. 
The issue is #vodafoneidea deducting balance just when they feel like it.If you could resolve that I won't have to chase on app for refund every time,unless ofcourse you can't stop illegal deductions
#Vodafone_Loot",['vodafonein']
moinkhatib1,02-06-2020,Even my account was deducted for 99 INR towards international roaming totally insane and despite numerous efforts to contact customer care got now reply just receiving instructions to press random numbers #vodafoneIN #vodafoneidea,"['sksuri7', 'vodafonein']"
rdhsir,02-06-2020,"@Lakhanolokar you too became the prey of Rs 99/user scam by @VodafoneIN !! Mil jayege paise Account me vapas.. Don't worry!

By the way, this is one of the so many reasons; I have ported all the @VodafoneIN Sims into @BSNL_MH or @reliancejio https://twitt","['lakhanolokar', 'vodafonein', 'bsnl_mh', 'reliancejio']"
vijay7701,02-06-2020,"#Rs99 
I m also get this msg
My mobile no 9022383686
Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days. 
@VodafoneIN @VodafoneIN  https://twitter.com/harinimehta13/status/1267715330299908096Â â¦",['vodafonein']
vohramitesh,02-06-2020,"@VodafoneIN deducted International Roaming chgs, no way to contact their cust support for reversal. IVR says last 5 deds are NIL. #Fail #shame",['vodafonein']
kumar_sittu09,02-06-2020,"This is the old habbit of @VodafoneIN 3-4 yrs ago they cut my balance in this way 199 ,99,97,99,199.
They  almost cut my 2000 rs after consulting with customer they replied with shamless attitude 'we can't refund' 
My all family facing same problem that time
Rs 99",['vodafonein']
tuckerfromthick,02-06-2020,@VodafoneIN hi! This charge was deducted from my account is for unsolicited service. Can you please rectify this asap.  pic.twitter.com/dYNsEeADDf,['vodafonein']
adwait3003,02-06-2020,"Are you kidding @VodafoneIN ?
Received ""Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days."" message today which I didn't request and my balance is negative.
198 is doomed too.",['vodafonein']
akshaynaik11,02-06-2020,"@VodafoneIN are you fine? Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.",['vodafonein']
ipr_itam,02-06-2020,Rs 99 deducted today morning! Can't reach the customer care too! @VodafoneIN need explanations!  pic.twitter.com/qIIyYq4vHV,['vodafonein']
godsown,02-06-2020,Thank you for reverting back the Rs. 99 that was wrongly charged to both my phone numbers.. #ThankYouVodafone,['vodafonein']
chandlock,02-06-2020,.@VodafoneIN is on a deduction spree of Rs 99 for International Roaming on all prepaid numbers. First you can't travel and then #Vodafone taunts you with the International Roaming deduction.,['vodafonein']
jclimaye,02-06-2020,The refund has appeared now. Thank you. pic.twitter.com/K5YVaRFBkB,['vodafonein']
varad0261,02-06-2020,Any ETA to credit back the 'erroneously' deducted amount?. My outgoing services are still not up.,['vodafonein']
vijay7701,02-06-2020,"Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days. 9022383686
@VodafoneIN @VodafoneIN #Rs99",['vodafonein']
blueindface,02-06-2020,.@VodafoneIN what's going on btw. Balance credit reflects in the negative despite recharge value exceeding base charge MONTH after MONTh. No outgoing since yesterday DESPITE topping up OUT OF TURN. Also countless complains of International Roaming levied on local users. All ok?  https://twitter.com/IshitaBhatiaTOI/status/1267687159596605440Â â¦ pic.twitter.com/B36XdyRij6,['vodafonein']
rajatrockss,02-06-2020,how would u credit without taking mobile no.@VodafoneIN,['vodafonein']
sancharighosh03,02-06-2020,@VodafoneIN can you explain this deduction of Rs 98.99? And why will I even activate an International roaming during this pandemic. There is no way I can connect your pathetic customer service either. Your service sucks big time. I want an explanation to ,['vodafonein']
chauhanruchit,02-06-2020,"Fraud @VodafoneIN service today at 4 am I was charged 99 rupees in the name international roaming. All my Vodafone contacts are charged same. 
Now we can not make any calls. For which I had to face many problems. I would request the concerned authority to kindly refund my amount",['vodafonein']
valerieferro,02-06-2020,"Rs 99 deducted by @VodafoneIN at 3:15:AM while I was asleep for international roaming. Kaise bhai? E-pass, visa aur flights tickets bhi dila do nah.",['vodafonein']
balveersngh100,02-06-2020,I Vodafone team activated this type of service without customer permission and deduct amount from account?? pic.twitter.com/ufOKWdQKxZ,['vodafonein']
prerakpatel86,02-06-2020,that so kindly deactivate this international roaming and revoke my amount back as soon as possible. My number is +919879697330,"['vodafonein', 'harsh18vardhan']"
bharatvasi_1947,02-06-2020,"When you use @VodafoneIN for surfing international sites you will be charged Rs  99 for International roaming.

What an Idea #VodaPhoneJi",['vodafonein']
kparamshetti,02-06-2020,"@VodafoneIN @VodafoneGroup @TRAI
I haven't travelled out of Maharashtra and Karnataka till date, but you guys have activated International roaming pack on my number. Who the hell and on what basis have you activated this pack. Not even able to call CC. Al","['vodafonein', 'vodafonegroup', 'trai']"
prerakpatel86,02-06-2020,Hi this is prerakpatel from anand Gujarat i have complaint to register recently I received a msg that i have activated international roaming that I havenât activated donât know how did u quys have activated it and they have deducted amount from my number so balance is in zero,"['vodafonein', 'harsh18vardhan']"
gives_edu,02-06-2020,"@VodafoneIN  is weird they are charging Rs.99 for international roaming rental. When all the international flights are on standby, Itâs like they are charging for going from one room to another.",['vodafonein']
satyapaldahiya3,02-06-2020,Mere no.  8053928559 se apne aap  international roaming pack activate Kr diya  or 99rs detect Kris like plz disactivate this scheme and refund my balance @VodafoneIN,['vodafonein']
chandanmit,02-06-2020,"Dear @VodafoneIN  every month you deduct some money from my account. I had some hundreds of rupees in feb, but now I am left with 7 rupees only. Neither I made any call/msg, nor I used any internet from vodafone sim. Thank you so much for such a great service.
#Rs99 #Vodafone",['vodafonein']
idisindevr,02-06-2020,"thanks, i see its credited back now.",['vodafonein']
ajay_wattamwar,02-06-2020,@VodafoneIN why deducted Rs 99 for international call with out request and blocked calling #99,['vodafonein']
babayaga0910,02-06-2020,"Woww what a service, what kind of promise is this ? This happened three days ago and still havent recd the call, what do you expect of us ? To not use my mobile phone ? pic.twitter.com/97x0bBW45f",['vodafonein']
varad0261,02-06-2020,"@republic @ndtv @TRAI 
Fraud scheme carried out by @VodafoneIN  https://twitter.com/varad0261/status/1267757674319527936Â â¦","['republic', 'ndtv', 'trai', 'vodafonein']"
rajozaa,02-06-2020,"*Rs. 99* deducted @VodafoneIN 

Please ACT now.",['vodafonein']
varad0261,02-06-2020,"@TimesNow @htTweets @the_hindu @aajtak @ZeeNews 
There is a fraud scheme is being carried out by @VodafoneIN  in which vodafone is deducting their customers account by 99â¹ for international roaming charges. Please highlight this. Most of the consumers a","['timesnow', 'httweets', 'the_hindu', 'aajtak', 'zeenews', 'vodafonein']"
vermashivpoojan,02-06-2020,I got my money back. I am able to call now.,"['ansari_rakhshi', 'vodafonein', 'trai']"
dhruvpatel10,02-06-2020,"Same thing happend to me, I also recharged to get the balance to positive  I need it back to in my  paytm","['viki_cruze', 'vodafonein']"
sandipsdesai,02-06-2020,"@VodafoneIN I got following message  on 9930060093. Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.Why deducted Rs. 99/- top me? I don't have requested to activate Inte",['vodafonein']
shanta14596501,02-06-2020,"@VodafoneIN

Please resolve two issues:

1.   Unable to send SMS
2.   99/- deduction shows in my account for international roaming and SMS was also received from Vodafone today morning ?  pic.twitter.com/6WBeoC0ljU",['vodafonein']
arpit2801,02-06-2020,Have not received the credit... Can you contact me ? Already sent you my number,['vodafonein']
vakarahmad9,02-06-2020,"Now stealing money by charging International Roaming chargers of ""Rs 99"" I have no travel history. Further no complain lines are working to address the issue.  pic.twitter.com/bPRu3bb3LF
Mera Screenshot Hi chura lia wah
Yaha 99 chale gye
Apko eske bhi mazaq krna h","['harinimehta13', 'vodafonein']"
sudarshan_9999,02-06-2020,"I didn't activated any International service, then why charged RS:99 for it? Initiate the refund process..
@VodafoneIN",['vodafonein']
dhruvpatel10,02-06-2020,"I have lost 130ra in getting the balance positive, now after the refund the 100rs balance is useless for me as I have already recharged with unlimited talktime pack, u need to refund it in my paytm account","['muditagar', 'vodafonein', 'shashank_1007', 'shefvaidya', 'theskindoctor13']"
gandhiforum,02-06-2020,"#JustIn | Vodafone Idea deducts international roaming rental without consent, consumers complain

Shocked users' reaccount: Phones dinged at 3 AM, Rs 99 was deducted & outgoing was barred for some!
@businessline @teekaytee @srinivasanravi @VodafoneIN @TRAI https://www.thehindubusinessline.com/info-tech/vodafone-idea-deducts-international-roaming-rental-without-consent-consumers-complain/article31729332.eceÂ â¦","['businessline', 'teekaytee', 'srinivasanravi', 'vodafonein', 'trai']"
shreyash8696,02-06-2020,"So I have been credited the 99 back on 1 of my numbers, but am I still getting -98 balance on my father's Vodafone number. What to do now? @VodafoneIN",['vodafonein']
ruudpratik,02-06-2020,@VodafoneIN So this morning I got a message that Rs 99 has been deducted for International roaming of 30 days. I don't think I must have opted for this especially during this Lockdown. Can you please reverse this? Already sent you a DM with the details.,['vodafonein']
ranjitsagi,02-06-2020,@VodafoneIN why have you deducted rd 99 as international roaming charges.,['vodafonein']
akhirdikar,02-06-2020,International roaming is activated on my mobile number 9096320635 and 99 rupees is deducted. Kindly stop this service and process my refund.,['vodafonein']
manohar83052915,02-06-2020,Dear Apologize are accepted. Can you transfer the amount asap. not sure how you will help as you have not asked the cell no too.,['vodafonein']
kapasi_mariya,02-06-2020,@VodafoneIN Please make note that I have been charged an international rental of INR 100 on my account. Kindly fix this issue.,['vodafonein']
dhruvpatel10,02-06-2020,"What will I do off 99 rs balance, it's useless for me you have deducted rs130 from me, please provide me with a voucher or refund my balance in paytm #VodatoneScam",['vodafonein']
baroliashamim,02-06-2020,"@VodafoneIN @TRAI
Please refund my money asap!
Got following message-
Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.","['vodafonein', 'trai']"
